Data storage initialized.

Single GPU detected. Setting up the simulation there.
Start preparing data.
Finished data prepartion.

Starting optimization.
Seed set to 1394615910

Starting individual 1 of 10 in generation 1 of 100.
Epoch 1/100 done. Train accuracy: 3.51%, Test accuracy: 4.23%, Loss: 62.40943.

------------------------------------------------------------------------------------
Final results: 
Best training accuracy: 23.53% and according test accuracy: 3.75% at epoch: 99
Best test accuracy: 4.80% and according train accuracy: 5.57% at epoch: 24
------------------------------------------------------------------------------------
------------------------------------------------------------------------------------


Starting individual 8 of 10 in generation 1 of 100.
Epoch 1/100 done. Train accuracy: 3.59%, Test accuracy: 4.41%, Loss: 78.91349.
Epoch 2/100 done. Train accuracy: 3.45%, Test accuracy: 3.94%, Loss: 43.64751.
Epoch 3/100 done. Train accuracy: 3.71%, Test accuracy: 2.67%, Loss: 32.32986.
Epoch 4/100 done. Train accuracy: 3.59%, Test accuracy: 3.49%, Loss: 24.33606.
Epoch 5/100 done. Train accuracy: 3.74%, Test accuracy: 3.39%, Loss: 18.14311.
Epoch 6/100 done. Train accuracy: 3.93%, Test accuracy: 2.68%, Loss: 12.88911.
Epoch 7/100 done. Train accuracy: 4.02%, Test accuracy: 4.15%, Loss: 7.65115.
Epoch 8/100 done. Train accuracy: 3.55%, Test accuracy: 3.91%, Loss: 5.82832.
Epoch 9/100 done. Train accuracy: 3.50%, Test accuracy: 4.38%, Loss: 5.15376.
Epoch 10/100 done. Train accuracy: 4.03%, Test accuracy: 2.84%, Loss: 4.95837.
Epoch 11/100 done. Train accuracy: 3.64%, Test accuracy: 3.75%, Loss: 4.86263.
Epoch 12/100 done. Train accuracy: 3.70%, Test accuracy: 3.97%, Loss: 4.75474.
Epoch 13/100 done. Train accuracy: 3.72%, Test accuracy: 3.19%, Loss: 4.66221.
Epoch 14/100 done. Train accuracy: 3.43%, Test accuracy: 3.98%, Loss: 4.64366.
Epoch 15/100 done. Train accuracy: 3.74%, Test accuracy: 3.88%, Loss: 4.57607.
Epoch 16/100 done. Train accuracy: 4.01%, Test accuracy: 3.29%, Loss: 4.54038.
Epoch 17/100 done. Train accuracy: 3.91%, Test accuracy: 4.07%, Loss: 4.48840.
Epoch 18/100 done. Train accuracy: 3.56%, Test accuracy: 3.29%, Loss: 4.45076.
Epoch 19/100 done. Train accuracy: 3.94%, Test accuracy: 3.45%, Loss: 4.42316.
Epoch 20/100 done. Train accuracy: 3.95%, Test accuracy: 2.73%, Loss: 4.39137.
Epoch 21/100 done. Train accuracy: 3.66%, Test accuracy: 2.80%, Loss: 4.34632.
Epoch 22/100 done. Train accuracy: 3.59%, Test accuracy: 3.49%, Loss: 4.33030.
Epoch 23/100 done. Train accuracy: 3.56%, Test accuracy: 4.14%, Loss: 4.29762.
Epoch 24/100 done. Train accuracy: 3.97%, Test accuracy: 3.98%, Loss: 4.25680.
Epoch 25/100 done. Train accuracy: 3.64%, Test accuracy: 3.88%, Loss: 4.22392.
Epoch 26/100 done. Train accuracy: 3.73%, Test accuracy: 4.25%, Loss: 4.20652.
Epoch 27/100 done. Train accuracy: 3.62%, Test accuracy: 3.88%, Loss: 4.17592.
Epoch 28/100 done. Train accuracy: 3.86%, Test accuracy: 3.65%, Loss: 4.15607.
Epoch 29/100 done. Train accuracy: 3.80%, Test accuracy: 3.81%, Loss: 4.13496.
Epoch 30/100 done. Train accuracy: 3.45%, Test accuracy: 4.02%, Loss: 4.11969.
Epoch 31/100 done. Train accuracy: 3.94%, Test accuracy: 3.36%, Loss: 4.09933.
Epoch 32/100 done. Train accuracy: 3.76%, Test accuracy: 3.76%, Loss: 4.06524.
Epoch 33/100 done. Train accuracy: 3.44%, Test accuracy: 3.68%, Loss: 4.06127.
Epoch 34/100 done. Train accuracy: 3.72%, Test accuracy: 3.46%, Loss: 4.03859.
Epoch 35/100 done. Train accuracy: 3.64%, Test accuracy: 4.17%, Loss: 4.02526.
Epoch 36/100 done. Train accuracy: 3.88%, Test accuracy: 3.46%, Loss: 4.02511.
Epoch 37/100 done. Train accuracy: 3.58%, Test accuracy: 3.62%, Loss: 3.99542.
Epoch 38/100 done. Train accuracy: 3.83%, Test accuracy: 3.55%, Loss: 3.99239.
Epoch 39/100 done. Train accuracy: 3.71%, Test accuracy: 3.88%, Loss: 3.98691.
Epoch 40/100 done. Train accuracy: 3.76%, Test accuracy: 4.04%, Loss: 3.97710.
Epoch 41/100 done. Train accuracy: 3.58%, Test accuracy: 4.01%, Loss: 3.95264.
Epoch 42/100 done. Train accuracy: 3.79%, Test accuracy: 3.85%, Loss: 3.95329.
Epoch 43/100 done. Train accuracy: 3.97%, Test accuracy: 3.91%, Loss: 3.94029.
Epoch 44/100 done. Train accuracy: 3.84%, Test accuracy: 3.20%, Loss: 3.91199.
Epoch 45/100 done. Train accuracy: 3.77%, Test accuracy: 3.36%, Loss: 3.89980.
Epoch 46/100 done. Train accuracy: 3.76%, Test accuracy: 3.85%, Loss: 3.90284.
Epoch 47/100 done. Train accuracy: 3.77%, Test accuracy: 3.26%, Loss: 3.87426.
Epoch 48/100 done. Train accuracy: 3.71%, Test accuracy: 3.68%, Loss: 3.89521.
Epoch 49/100 done. Train accuracy: 3.71%, Test accuracy: 3.45%, Loss: 3.88374.
Epoch 50/100 done. Train accuracy: 3.71%, Test accuracy: 3.42%, Loss: 3.87347.
Epoch 51/100 done. Train accuracy: 3.82%, Test accuracy: 3.23%, Loss: 3.86516.
Epoch 52/100 done. Train accuracy: 3.89%, Test accuracy: 3.16%, Loss: 3.85563.
Epoch 53/100 done. Train accuracy: 3.80%, Test accuracy: 3.10%, Loss: 3.85436.
Epoch 54/100 done. Train accuracy: 3.69%, Test accuracy: 3.26%, Loss: 3.85416.
Epoch 55/100 done. Train accuracy: 3.59%, Test accuracy: 3.75%, Loss: 3.86242.
Epoch 56/100 done. Train accuracy: 3.83%, Test accuracy: 3.33%, Loss: 3.84809.
Epoch 57/100 done. Train accuracy: 3.44%, Test accuracy: 3.52%, Loss: 3.84486.
Epoch 58/100 done. Train accuracy: 3.96%, Test accuracy: 3.26%, Loss: 3.84312.
Epoch 59/100 done. Train accuracy: 3.38%, Test accuracy: 3.60%, Loss: 3.81398.
Epoch 60/100 done. Train accuracy: 3.68%, Test accuracy: 3.72%, Loss: 3.81673.
Epoch 61/100 done. Train accuracy: 3.70%, Test accuracy: 3.33%, Loss: 3.80188.
Epoch 62/100 done. Train accuracy: 3.85%, Test accuracy: 3.46%, Loss: 3.79248.
Epoch 63/100 done. Train accuracy: 3.70%, Test accuracy: 3.68%, Loss: 3.78008.
Epoch 64/100 done. Train accuracy: 3.66%, Test accuracy: 3.62%, Loss: 3.79022.
Epoch 65/100 done. Train accuracy: 3.83%, Test accuracy: 3.81%, Loss: 3.78429.
Epoch 66/100 done. Train accuracy: 4.03%, Test accuracy: 3.68%, Loss: 3.77109.
Epoch 67/100 done. Train accuracy: 3.92%, Test accuracy: 3.81%, Loss: 3.77842.
Epoch 68/100 done. Train accuracy: 3.80%, Test accuracy: 3.91%, Loss: 3.75808.
Epoch 69/100 done. Train accuracy: 3.69%, Test accuracy: 3.20%, Loss: 3.76084.
Epoch 70/100 done. Train accuracy: 3.78%, Test accuracy: 2.68%, Loss: 3.74758.
Epoch 71/100 done. Train accuracy: 3.51%, Test accuracy: 3.72%, Loss: 3.74642.
Epoch 72/100 done. Train accuracy: 3.98%, Test accuracy: 3.26%, Loss: 3.74371.
Epoch 73/100 done. Train accuracy: 3.71%, Test accuracy: 3.91%, Loss: 3.74274.
Epoch 74/100 done. Train accuracy: 3.84%, Test accuracy: 3.36%, Loss: 3.73843.
Epoch 75/100 done. Train accuracy: 3.93%, Test accuracy: 3.32%, Loss: 3.72955.
Epoch 76/100 done. Train accuracy: 3.78%, Test accuracy: 3.49%, Loss: 3.73376.
Epoch 77/100 done. Train accuracy: 3.66%, Test accuracy: 3.42%, Loss: 3.72601.
Epoch 78/100 done. Train accuracy: 3.82%, Test accuracy: 2.99%, Loss: 3.71835.
Epoch 79/100 done. Train accuracy: 3.86%, Test accuracy: 3.55%, Loss: 3.71543.
Epoch 80/100 done. Train accuracy: 4.07%, Test accuracy: 3.36%, Loss: 3.73002.
Epoch 81/100 done. Train accuracy: 3.72%, Test accuracy: 3.62%, Loss: 3.73371.
Epoch 82/100 done. Train accuracy: 4.00%, Test accuracy: 3.16%, Loss: 3.72028.
Epoch 83/100 done. Train accuracy: 3.87%, Test accuracy: 4.04%, Loss: 3.72757.
Epoch 84/100 done. Train accuracy: 4.07%, Test accuracy: 3.75%, Loss: 3.71232.
Epoch 85/100 done. Train accuracy: 3.67%, Test accuracy: 3.36%, Loss: 3.72464.
Epoch 86/100 done. Train accuracy: 3.67%, Test accuracy: 4.24%, Loss: 3.70742.
Epoch 87/100 done. Train accuracy: 3.75%, Test accuracy: 3.76%, Loss: 3.70602.
Epoch 88/100 done. Train accuracy: 3.79%, Test accuracy: 3.49%, Loss: 3.70746.
Epoch 89/100 done. Train accuracy: 3.65%, Test accuracy: 3.88%, Loss: 3.70778.
Epoch 90/100 done. Train accuracy: 3.83%, Test accuracy: 4.08%, Loss: 3.70949.
Epoch 91/100 done. Train accuracy: 3.55%, Test accuracy: 3.98%, Loss: 3.71088.
Epoch 92/100 done. Train accuracy: 3.76%, Test accuracy: 3.10%, Loss: 3.68890.
Epoch 93/100 done. Train accuracy: 3.84%, Test accuracy: 3.46%, Loss: 3.69789.
Epoch 94/100 done. Train accuracy: 3.89%, Test accuracy: 3.79%, Loss: 3.68911.
Epoch 95/100 done. Train accuracy: 4.09%, Test accuracy: 3.12%, Loss: 3.68647.
Epoch 96/100 done. Train accuracy: 4.01%, Test accuracy: 3.75%, Loss: 3.68883.
Epoch 97/100 done. Train accuracy: 3.51%, Test accuracy: 3.65%, Loss: 3.67006.
Epoch 98/100 done. Train accuracy: 3.64%, Test accuracy: 3.71%, Loss: 3.68368.
Epoch 99/100 done. Train accuracy: 3.44%, Test accuracy: 4.10%, Loss: 3.68461.
Epoch 100/100 done. Train accuracy: 3.65%, Test accuracy: 3.29%, Loss: 3.67565.

------------------------------------------------------------------------------------
Final results: 
Best training accuracy: 4.09% and according test accuracy: 3.12% at epoch: 95
Best test accuracy: 4.41% and according train accuracy: 3.59% at epoch: 1
------------------------------------------------------------------------------------
------------------------------------------------------------------------------------


Starting individual 9 of 10 in generation 1 of 100.
Epoch 1/100 done. Train accuracy: 3.86%, Test accuracy: 3.88%, Loss: 83.04535.
Epoch 2/100 done. Train accuracy: 3.46%, Test accuracy: 3.62%, Loss: 57.34877.
Epoch 3/100 done. Train accuracy: 3.85%, Test accuracy: 4.17%, Loss: 45.28247.
Epoch 4/100 done. Train accuracy: 3.63%, Test accuracy: 3.91%, Loss: 31.55529.
Epoch 5/100 done. Train accuracy: 3.89%, Test accuracy: 3.59%, Loss: 20.65834.
Epoch 6/100 done. Train accuracy: 3.97%, Test accuracy: 3.46%, Loss: 15.17021.
Epoch 7/100 done. Train accuracy: 3.63%, Test accuracy: 3.88%, Loss: 9.77206.
Epoch 8/100 done. Train accuracy: 3.63%, Test accuracy: 3.29%, Loss: 5.82331.
Epoch 9/100 done. Train accuracy: 3.92%, Test accuracy: 3.73%, Loss: 5.34868.
Epoch 10/100 done. Train accuracy: 3.30%, Test accuracy: 3.49%, Loss: 5.21943.
Epoch 11/100 done. Train accuracy: 3.65%, Test accuracy: 4.02%, Loss: 5.12278.
Epoch 12/100 done. Train accuracy: 3.82%, Test accuracy: 3.95%, Loss: 5.03955.
Epoch 13/100 done. Train accuracy: 3.59%, Test accuracy: 3.81%, Loss: 4.97551.
Epoch 14/100 done. Train accuracy: 3.78%, Test accuracy: 3.66%, Loss: 4.89476.
Epoch 15/100 done. Train accuracy: 3.86%, Test accuracy: 4.15%, Loss: 4.84579.
Epoch 16/100 done. Train accuracy: 3.55%, Test accuracy: 3.49%, Loss: 4.79358.
Epoch 17/100 done. Train accuracy: 3.54%, Test accuracy: 3.49%, Loss: 4.75383.
Epoch 18/100 done. Train accuracy: 3.43%, Test accuracy: 3.16%, Loss: 4.70347.
Epoch 19/100 done. Train accuracy: 3.81%, Test accuracy: 3.62%, Loss: 4.67137.
Epoch 20/100 done. Train accuracy: 3.51%, Test accuracy: 3.46%, Loss: 4.64539.
Epoch 21/100 done. Train accuracy: 3.76%, Test accuracy: 3.69%, Loss: 4.61273.
Epoch 22/100 done. Train accuracy: 3.52%, Test accuracy: 4.31%, Loss: 4.57687.
Epoch 23/100 done. Train accuracy: 3.61%, Test accuracy: 4.02%, Loss: 4.55196.
Epoch 24/100 done. Train accuracy: 3.96%, Test accuracy: 4.44%, Loss: 4.51212.
Epoch 25/100 done. Train accuracy: 3.73%, Test accuracy: 3.10%, Loss: 4.49228.
Epoch 26/100 done. Train accuracy: 3.67%, Test accuracy: 3.13%, Loss: 4.46033.
Epoch 27/100 done. Train accuracy: 3.64%, Test accuracy: 3.46%, Loss: 4.42648.
Epoch 28/100 done. Train accuracy: 3.56%, Test accuracy: 4.37%, Loss: 4.40155.
Epoch 29/100 done. Train accuracy: 3.69%, Test accuracy: 4.04%, Loss: 4.37510.
Epoch 30/100 done. Train accuracy: 3.34%, Test accuracy: 3.91%, Loss: 4.34973.
Epoch 31/100 done. Train accuracy: 3.45%, Test accuracy: 3.10%, Loss: 4.31785.
Epoch 32/100 done. Train accuracy: 3.43%, Test accuracy: 3.68%, Loss: 4.30852.
Epoch 33/100 done. Train accuracy: 3.67%, Test accuracy: 3.46%, Loss: 4.27858.
Epoch 34/100 done. Train accuracy: 3.28%, Test accuracy: 3.20%, Loss: 4.27672.
Epoch 35/100 done. Train accuracy: 3.67%, Test accuracy: 3.52%, Loss: 4.26030.
Epoch 36/100 done. Train accuracy: 3.80%, Test accuracy: 3.59%, Loss: 4.21896.
Epoch 37/100 done. Train accuracy: 3.70%, Test accuracy: 4.15%, Loss: 4.20971.
Epoch 38/100 done. Train accuracy: 3.74%, Test accuracy: 3.52%, Loss: 4.19998.
Epoch 39/100 done. Train accuracy: 3.99%, Test accuracy: 3.10%, Loss: 4.18060.
Epoch 40/100 done. Train accuracy: 3.94%, Test accuracy: 4.08%, Loss: 4.17686.
Epoch 41/100 done. Train accuracy: 3.81%, Test accuracy: 3.55%, Loss: 4.14657.
Epoch 42/100 done. Train accuracy: 3.75%, Test accuracy: 3.29%, Loss: 4.12916.
Epoch 43/100 done. Train accuracy: 3.72%, Test accuracy: 3.26%, Loss: 4.12757.
Epoch 44/100 done. Train accuracy: 3.61%, Test accuracy: 3.59%, Loss: 4.09852.
Epoch 45/100 done. Train accuracy: 3.60%, Test accuracy: 3.46%, Loss: 4.09743.
Epoch 46/100 done. Train accuracy: 3.53%, Test accuracy: 3.62%, Loss: 4.08434.
Epoch 47/100 done. Train accuracy: 3.48%, Test accuracy: 3.59%, Loss: 4.05963.
Epoch 48/100 done. Train accuracy: 3.76%, Test accuracy: 3.49%, Loss: 4.07043.
Epoch 49/100 done. Train accuracy: 3.83%, Test accuracy: 3.59%, Loss: 4.05083.
Epoch 50/100 done. Train accuracy: 3.65%, Test accuracy: 4.04%, Loss: 4.04062.
Epoch 51/100 done. Train accuracy: 3.98%, Test accuracy: 3.36%, Loss: 4.03200.
Epoch 52/100 done. Train accuracy: 3.83%, Test accuracy: 3.46%, Loss: 4.02928.
Epoch 53/100 done. Train accuracy: 3.61%, Test accuracy: 3.94%, Loss: 4.02219.
Epoch 54/100 done. Train accuracy: 3.95%, Test accuracy: 4.07%, Loss: 4.01435.
Epoch 55/100 done. Train accuracy: 3.44%, Test accuracy: 3.36%, Loss: 4.00018.
Epoch 56/100 done. Train accuracy: 3.62%, Test accuracy: 3.94%, Loss: 3.99358.
Epoch 57/100 done. Train accuracy: 3.69%, Test accuracy: 3.10%, Loss: 3.98774.
Epoch 58/100 done. Train accuracy: 3.78%, Test accuracy: 3.29%, Loss: 3.97066.
Epoch 59/100 done. Train accuracy: 3.76%, Test accuracy: 3.13%, Loss: 3.97018.
Epoch 60/100 done. Train accuracy: 3.73%, Test accuracy: 3.03%, Loss: 3.96790.
Epoch 61/100 done. Train accuracy: 3.55%, Test accuracy: 3.39%, Loss: 3.95025.
Epoch 62/100 done. Train accuracy: 3.76%, Test accuracy: 3.55%, Loss: 3.92933.
Epoch 63/100 done. Train accuracy: 3.68%, Test accuracy: 3.49%, Loss: 3.91863.
Epoch 64/100 done. Train accuracy: 3.89%, Test accuracy: 3.49%, Loss: 3.91015.
Epoch 65/100 done. Train accuracy: 3.80%, Test accuracy: 3.39%, Loss: 3.89845.
Epoch 66/100 done. Train accuracy: 3.81%, Test accuracy: 3.78%, Loss: 3.88640.
Epoch 67/100 done. Train accuracy: 3.87%, Test accuracy: 4.02%, Loss: 3.90153.
Epoch 68/100 done. Train accuracy: 3.83%, Test accuracy: 4.14%, Loss: 3.88478.
Epoch 69/100 done. Train accuracy: 3.81%, Test accuracy: 4.37%, Loss: 3.87268.
Epoch 70/100 done. Train accuracy: 3.83%, Test accuracy: 3.49%, Loss: 3.87856.
Epoch 71/100 done. Train accuracy: 3.95%, Test accuracy: 3.68%, Loss: 3.86219.
Epoch 72/100 done. Train accuracy: 3.73%, Test accuracy: 3.72%, Loss: 3.86838.
Epoch 73/100 done. Train accuracy: 3.64%, Test accuracy: 4.01%, Loss: 3.85593.
Epoch 74/100 done. Train accuracy: 3.85%, Test accuracy: 3.81%, Loss: 3.85007.
Epoch 75/100 done. Train accuracy: 3.78%, Test accuracy: 3.94%, Loss: 3.84451.
Epoch 76/100 done. Train accuracy: 4.03%, Test accuracy: 3.72%, Loss: 3.85012.
Epoch 77/100 done. Train accuracy: 4.06%, Test accuracy: 3.81%, Loss: 3.83774.
Epoch 78/100 done. Train accuracy: 3.96%, Test accuracy: 3.55%, Loss: 3.83208.
Epoch 79/100 done. Train accuracy: 3.83%, Test accuracy: 3.36%, Loss: 3.82385.
Epoch 80/100 done. Train accuracy: 4.15%, Test accuracy: 3.81%, Loss: 3.82491.
Epoch 81/100 done. Train accuracy: 4.01%, Test accuracy: 3.42%, Loss: 3.82445.
Epoch 82/100 done. Train accuracy: 3.81%, Test accuracy: 3.36%, Loss: 3.82665.
Epoch 83/100 done. Train accuracy: 3.66%, Test accuracy: 4.04%, Loss: 3.82293.
Epoch 84/100 done. Train accuracy: 3.89%, Test accuracy: 3.91%, Loss: 3.80437.
Epoch 85/100 done. Train accuracy: 4.15%, Test accuracy: 3.72%, Loss: 3.80238.
Epoch 86/100 done. Train accuracy: 3.97%, Test accuracy: 3.68%, Loss: 3.79454.
Epoch 87/100 done. Train accuracy: 4.01%, Test accuracy: 3.72%, Loss: 3.78417.
Epoch 88/100 done. Train accuracy: 3.84%, Test accuracy: 3.72%, Loss: 3.77941.
Epoch 89/100 done. Train accuracy: 3.73%, Test accuracy: 3.62%, Loss: 3.77950.
Epoch 90/100 done. Train accuracy: 3.91%, Test accuracy: 3.59%, Loss: 3.77345.
Epoch 91/100 done. Train accuracy: 4.12%, Test accuracy: 3.72%, Loss: 3.76086.
Epoch 92/100 done. Train accuracy: 4.16%, Test accuracy: 3.75%, Loss: 3.77085.
Epoch 93/100 done. Train accuracy: 3.66%, Test accuracy: 3.55%, Loss: 3.75894.
Epoch 94/100 done. Train accuracy: 4.11%, Test accuracy: 3.62%, Loss: 3.75291.
Epoch 95/100 done. Train accuracy: 3.94%, Test accuracy: 3.62%, Loss: 3.74855.
Epoch 96/100 done. Train accuracy: 4.35%, Test accuracy: 3.81%, Loss: 3.74702.
Epoch 97/100 done. Train accuracy: 3.83%, Test accuracy: 3.88%, Loss: 3.73796.
Epoch 98/100 done. Train accuracy: 4.03%, Test accuracy: 3.49%, Loss: 3.75721.
Epoch 99/100 done. Train accuracy: 3.95%, Test accuracy: 4.07%, Loss: 3.73741.
Epoch 100/100 done. Train accuracy: 3.99%, Test accuracy: 3.42%, Loss: 3.73571.

------------------------------------------------------------------------------------
Final results: 
Best training accuracy: 4.35% and according test accuracy: 3.81% at epoch: 96
Best test accuracy: 4.44% and according train accuracy: 3.96% at epoch: 24
------------------------------------------------------------------------------------
------------------------------------------------------------------------------------


Starting individual 10 of 10 in generation 1 of 100.
Epoch 1/100 done. Train accuracy: 3.49%, Test accuracy: 2.93%, Loss: 82.63231.
Epoch 2/100 done. Train accuracy: 3.27%, Test accuracy: 3.32%, Loss: 56.14553.
Epoch 3/100 done. Train accuracy: 3.56%, Test accuracy: 3.62%, Loss: 40.12728.
Epoch 4/100 done. Train accuracy: 3.97%, Test accuracy: 4.75%, Loss: 25.63394.
Epoch 5/100 done. Train accuracy: 4.17%, Test accuracy: 4.49%, Loss: 15.33543.
Epoch 6/100 done. Train accuracy: 3.44%, Test accuracy: 3.91%, Loss: 11.52020.
Epoch 7/100 done. Train accuracy: 3.48%, Test accuracy: 3.36%, Loss: 6.92756.
Epoch 8/100 done. Train accuracy: 3.77%, Test accuracy: 3.26%, Loss: 5.24356.
Epoch 9/100 done. Train accuracy: 3.79%, Test accuracy: 3.10%, Loss: 5.03802.
Epoch 10/100 done. Train accuracy: 4.05%, Test accuracy: 3.10%, Loss: 4.95891.
Epoch 11/100 done. Train accuracy: 3.71%, Test accuracy: 3.33%, Loss: 4.87537.
Epoch 12/100 done. Train accuracy: 3.56%, Test accuracy: 4.02%, Loss: 4.80567.
Epoch 13/100 done. Train accuracy: 3.36%, Test accuracy: 3.88%, Loss: 4.75286.
Epoch 14/100 done. Train accuracy: 3.59%, Test accuracy: 2.97%, Loss: 4.69170.
Epoch 15/100 done. Train accuracy: 3.72%, Test accuracy: 2.84%, Loss: 4.64927.
Epoch 16/100 done. Train accuracy: 3.97%, Test accuracy: 3.72%, Loss: 4.62095.
Epoch 17/100 done. Train accuracy: 3.54%, Test accuracy: 3.13%, Loss: 4.59147.
Epoch 18/100 done. Train accuracy: 3.91%, Test accuracy: 3.39%, Loss: 4.54322.
Epoch 19/100 done. Train accuracy: 4.15%, Test accuracy: 4.08%, Loss: 4.50979.
Epoch 20/100 done. Train accuracy: 3.59%, Test accuracy: 4.48%, Loss: 4.48120.
Epoch 21/100 done. Train accuracy: 3.77%, Test accuracy: 3.65%, Loss: 4.44387.
Epoch 22/100 done. Train accuracy: 3.85%, Test accuracy: 2.90%, Loss: 4.43721.
Epoch 23/100 done. Train accuracy: 3.87%, Test accuracy: 3.62%, Loss: 4.39894.
Epoch 24/100 done. Train accuracy: 3.98%, Test accuracy: 4.17%, Loss: 4.37927.
Epoch 25/100 done. Train accuracy: 4.06%, Test accuracy: 4.40%, Loss: 4.34970.
Epoch 26/100 done. Train accuracy: 3.54%, Test accuracy: 4.67%, Loss: 4.34200.
Epoch 27/100 done. Train accuracy: 3.62%, Test accuracy: 3.49%, Loss: 4.30119.
Epoch 28/100 done. Train accuracy: 3.75%, Test accuracy: 3.68%, Loss: 4.29198.
Epoch 29/100 done. Train accuracy: 4.01%, Test accuracy: 3.91%, Loss: 4.27255.
Epoch 30/100 done. Train accuracy: 3.69%, Test accuracy: 4.01%, Loss: 4.26476.
Epoch 31/100 done. Train accuracy: 3.79%, Test accuracy: 3.72%, Loss: 4.23899.
Epoch 32/100 done. Train accuracy: 3.69%, Test accuracy: 3.29%, Loss: 4.22507.
Epoch 33/100 done. Train accuracy: 3.56%, Test accuracy: 3.52%, Loss: 4.22070.
Epoch 34/100 done. Train accuracy: 3.68%, Test accuracy: 3.49%, Loss: 4.20633.
Epoch 35/100 done. Train accuracy: 4.02%, Test accuracy: 3.36%, Loss: 4.17898.
Epoch 36/100 done. Train accuracy: 3.17%, Test accuracy: 3.78%, Loss: 4.17684.
Epoch 37/100 done. Train accuracy: 3.46%, Test accuracy: 3.75%, Loss: 4.15572.
Epoch 38/100 done. Train accuracy: 3.51%, Test accuracy: 3.16%, Loss: 4.13895.
Epoch 39/100 done. Train accuracy: 3.68%, Test accuracy: 3.75%, Loss: 4.12479.
Epoch 40/100 done. Train accuracy: 3.99%, Test accuracy: 4.11%, Loss: 4.11803.
Epoch 41/100 done. Train accuracy: 3.72%, Test accuracy: 3.62%, Loss: 4.09656.
Epoch 42/100 done. Train accuracy: 3.86%, Test accuracy: 3.55%, Loss: 4.08529.
Epoch 43/100 done. Train accuracy: 3.93%, Test accuracy: 3.88%, Loss: 4.06682.
Epoch 44/100 done. Train accuracy: 3.87%, Test accuracy: 3.98%, Loss: 4.06012.
Epoch 45/100 done. Train accuracy: 4.00%, Test accuracy: 4.07%, Loss: 4.04994.
Epoch 46/100 done. Train accuracy: 3.92%, Test accuracy: 3.68%, Loss: 4.03894.
Epoch 47/100 done. Train accuracy: 3.73%, Test accuracy: 3.81%, Loss: 4.03318.
Epoch 48/100 done. Train accuracy: 3.85%, Test accuracy: 3.75%, Loss: 4.02563.
Epoch 49/100 done. Train accuracy: 3.67%, Test accuracy: 3.42%, Loss: 4.02949.
Epoch 50/100 done. Train accuracy: 3.83%, Test accuracy: 4.01%, Loss: 3.99829.
Epoch 51/100 done. Train accuracy: 3.90%, Test accuracy: 3.81%, Loss: 3.99126.
Epoch 52/100 done. Train accuracy: 3.77%, Test accuracy: 3.88%, Loss: 3.97552.
Epoch 53/100 done. Train accuracy: 4.00%, Test accuracy: 3.81%, Loss: 3.97846.
Epoch 54/100 done. Train accuracy: 3.85%, Test accuracy: 3.89%, Loss: 3.97236.
Epoch 55/100 done. Train accuracy: 3.56%, Test accuracy: 4.12%, Loss: 3.97299.
Epoch 56/100 done. Train accuracy: 3.76%, Test accuracy: 4.50%, Loss: 3.96583.
Epoch 57/100 done. Train accuracy: 4.05%, Test accuracy: 3.62%, Loss: 3.94950.
Epoch 58/100 done. Train accuracy: 3.93%, Test accuracy: 4.27%, Loss: 3.94696.
Epoch 59/100 done. Train accuracy: 4.06%, Test accuracy: 4.24%, Loss: 3.93839.
Epoch 60/100 done. Train accuracy: 4.25%, Test accuracy: 3.65%, Loss: 3.93147.
Epoch 61/100 done. Train accuracy: 3.73%, Test accuracy: 3.59%, Loss: 3.91468.
Epoch 62/100 done. Train accuracy: 3.80%, Test accuracy: 3.81%, Loss: 3.90601.
Epoch 63/100 done. Train accuracy: 3.92%, Test accuracy: 4.15%, Loss: 3.91589.
Epoch 64/100 done. Train accuracy: 3.86%, Test accuracy: 4.07%, Loss: 3.90564.
Epoch 65/100 done. Train accuracy: 3.86%, Test accuracy: 3.72%, Loss: 3.89071.
Epoch 66/100 done. Train accuracy: 3.89%, Test accuracy: 3.36%, Loss: 3.88610.
Epoch 67/100 done. Train accuracy: 3.80%, Test accuracy: 4.21%, Loss: 3.87772.
Epoch 68/100 done. Train accuracy: 4.08%, Test accuracy: 3.78%, Loss: 3.86471.
Epoch 69/100 done. Train accuracy: 3.78%, Test accuracy: 3.68%, Loss: 3.86119.
Epoch 70/100 done. Train accuracy: 3.52%, Test accuracy: 4.07%, Loss: 3.86544.
Epoch 71/100 done. Train accuracy: 3.96%, Test accuracy: 3.72%, Loss: 3.87100.
Epoch 72/100 done. Train accuracy: 4.06%, Test accuracy: 3.52%, Loss: 3.84543.
Epoch 73/100 done. Train accuracy: 3.61%, Test accuracy: 3.62%, Loss: 3.85913.
Epoch 74/100 done. Train accuracy: 3.91%, Test accuracy: 3.91%, Loss: 3.84351.
Epoch 75/100 done. Train accuracy: 3.73%, Test accuracy: 3.91%, Loss: 3.83505.
Epoch 76/100 done. Train accuracy: 3.68%, Test accuracy: 3.62%, Loss: 3.82213.
Epoch 77/100 done. Train accuracy: 3.69%, Test accuracy: 3.91%, Loss: 3.82536.
Epoch 78/100 done. Train accuracy: 3.97%, Test accuracy: 3.42%, Loss: 3.82037.
Epoch 79/100 done. Train accuracy: 3.86%, Test accuracy: 3.85%, Loss: 3.80904.
